course_id,title,language,lesson_count,total_page_count,total_page_item_count,content_tags
1181,Alabama Re-Entry Resources,en-US,8,8,65,"Content_Reference,Earn,Learn,Level_All,Life,Reentry,Reentry_Community,Reference,Resources,Restricted_Visibility,State_Specific_Course,Text_Item"
1589,Immune Disorders and Gluten,en-US,5,5,14,"Celiac_Disease,Content_Reference,Course_Length_1,Earn,Gluten,Health,Health_Recovery,Learn,Life,Nutrition,PDF_Reading,Physical_Health,Picture_Media,Reference,Text_Item,Time_Completion_Low"
4373,Hall County: Civic Engagement and Jail Programming,en-US,1,56,112,Restricted_Visibility
1147,Test,en-US,5,7,36,"Earn,Learn"
2056,asdffadsfdsa,en-US,4,6,26,"Earn,Learn"
4037,LCMHF  - Academic and Vocational Education,en-US,1,1,4,"Information,LARNED_KDOC_ONLY,Resources,Restricted_Visibility"
1555,Need title,en-US,1,1,4,"Earn,Learn"
2198,TEST Sketch.IO,en-US,1,1,1,"Earn,Learn"
3938,OCF - Citizen Involvement and Volunteers,en-US,1,1,2,"Information,OSWEGO_KDOC_ONLY,Resources,Restricted_Visibility"
4137,Job Hunting in Maine,en-US,1,1,1,"Information,MAINE_DOC_ONLY,Resources,Restricted_Visibility"
1725,I'm Hidden,en-US,2,7,12,"Earn,Learn"
2614,Voter Registration,en-US,1,6,18,"Academic,COURSE,Earn,Learn,Legal,Reentry,Social_Change,Social_Studies"
3769,Ephesians: Reconciled Through The King's Cross,en-US,1,1,3,"Earn,Greensboro_Sermons,Learn,Life,Restricted_Visibility,Spirituality,guilford_only,highpoint_only"
4410,Edovo Points Transfer Request,en-US,1,2,6,"COURSE,Restricted_Visibility"
2953,What's in the Edovo redesign?,en-US,1,6,24,"Edovo_Test_Course,Restricted_Visibility"
4179,Edovo Discovery Content Survey,en-US,1,6,27,Restricted_Visibility
2165,sadf,en-US,1,5,13,"Earn,Learn"
4104,What is PTSD? (IYH),en-US,1,1,3,"Bartow_Only,Christian_County_Only,LI_MT_DOC_only,MAINE_DOC_ONLY,MSP_MT_DOC_only,MWP_MT_DOC_only,PINEHILLS_MT_DOC_ONLY,Restricted_Visibility,Riverside_MT_DOC_only,Woodford_Only"
2747,Writing Persuasive Letters,en-US,1,6,18,"Academic,Adult_Basic_Education,COURSE,Content_Reference,Course_Length_1,Earn,Effective_Writing,Family_Community,Job_Skills,Jobs,Jobs_Finance,Language_Arts,Learn,Life,Personal_Growth,Picture_Media,Reading_Writing,Reentry_Community,Text_Item,Time_Completion_Low,Writing"
4427,Housing Area Orientation (Spanish),es-US,1,1,2,"Facility,Resources,Restricted_Visibility,sonoma_only"
4129,Is The Bible Still Relevant,en-US,1,1,2,"Church,Earn,Greensboro_Sermons,Life,Restricted_Visibility,Spirituality,Video_Sermons,Watch,guilford_only"
2354,Edovo Survey 2,en-US,1,1,8,State_Specific_Course
1944,svDEWsDVse,en-US,1,1,1,"Earn,Learn"
3244,Montana State Prison D-UNIT RULES AND GUIDELINES,en-US,1,1,1,"COURSE,Content_Reference,Course_Length_1,Earn,Learn,Legal,Level_All,Manual,PDF_Reading,Reentry_Community,Resources,Restricted_Visibility,State_Specific_Course,Time_Completion_Low"
899,Social Studies - Economics,en-US,6,69,204,"Academic,Assessment_Mult_Choice,COURSE,Capital,Content_Performance,Course_Length_2,Credit,Earn,Economics,GED,GED_prep,Labor,Learn,Level_Intermediate,Level_Literacy_3,Microeconomics,Monopoly,PDF_Reading,Picture_Media,Social_Studies,Text_Item,Time_Completion_Medium,no_edovogo"
3304,Offender Corrections - Short,en-US,3,97,336,"Anger_Management,Assessment_Essay,Assessment_Mult_Choice,Assessment_Reflection,Assessment_Short_Answer,Attitude,Audio_Exercise,COURSE,Content_Performance,Coping,Course_Length_2,Earn,Learn,Life,Making_Changes,Personal_Development,Personal_Growth,Picture_Media,Reentry_Community,Text_Item,Time_Completion_Medium,Video_Item"
2434,"Point Bug Test - May 31, 2017",en-US,3,6,13,Edovo_Test_Course
877,Fitness: 30 Days of Change [CONVERTED],en-US,6,7,27,"Earn,Learn"
3415,(Draft) Mood- Intro / Inventories / Thoughts 1,en-US,13,38,281,"Edovo_Test_Course,Restricted_Visibility"
923,Science - Earth and Space Science,en-US,10,121,357,"Academic,Assessment_Mult_Choice,Astronomy,Atmosphere,COURSE,Content_Performance,Cosmology_and_Astronomy,Course_Length_2,Earn,Earth,Earth_Space_Science,Environment,GED,GED_prep,Geology,Learn,Level_Intermediate,Level_Literacy_3,Natural_Resources,Oceans,PDF_Reading,Physical_Science,Picture_Media,Planets,Planets_Universe,Science,Text_Item,Time_Completion_Medium,meteorology,no_edovogo"
4196,Alcoholics Anonymous : Big Book : Part 5,en-US,6,16,87,"Restricted_Visibility,sonoma_only"
3961,zzWCF - Offender Rules and Discipline,en-US,5,5,10,"Information,Resources,Restricted_Visibility,WINFIELD_KDOC_ONLY"
1630,Michigan Commercial Driver's License Test,en-US,9,330,360,"Assessment_Mult_Choice,CDL,COURSE,Commercial_Driver's_License,Content_Performance,Course_Length_2,Driving,Earn,Job_Skills,Jobs,Jobs_Finance,Learn,Level_Intermediate,Outcome_Certificate,PDF_Reading,Reentry_Community,Restricted_Visibility,State_Specific_Course,Test_Prep,Text_Item,Time_Completion_Medium"
2338,New York Driver's License,en-US,6,7,50,"Assessment_Mult_Choice,CDL,Commercial_Driver's_License,Content_Reference,Course_Length_2,Driving,Earn,Job_Skills,Jobs,Jobs_Finance,Learn,Legal,Level_Intermediate,Life,Outcome_Certificate,PDF_Reading,Reentry_Community,Resources,Restricted_Visibility,State_Specific_Course,Text_Item,Time_Completion_Medium"
1662,Build to Read 4: Syllables,en-US,2,2,5,"Academic,Adult_Basic_Education,Content_Performance,Course_Length_1,Earn,Language_Arts,Learn,Level_Beginner,Level_Literacy_1,Picture_Media,Reading,Reading_Practice,Reading_Writing,Reference,Time_Completion_Low,Video_Item,Video_Lecture"
4173,VMU Administration - Facility Management and Reporting,en-US,4,4,12,Restricted_Visibility
4171,VMU Investigation - Tools and Services in iCON,en-US,5,5,15,Restricted_Visibility
1788,Michigan Driver's License,en-US,6,7,34,"Content_Reference,Course_Length_2,Driver's_License,Driving,Earn,Learn,Legal,Level_Intermediate,Outcome_Certificate,PDF_Reading,Reentry_Community,Resources,State_Specific_Course,Text_Item,Time_Completion_Medium"
4309,Chapter 4 Section 2: Classification - MT DOC Policy & Procedure,en-US,7,7,14,"Dawson_County_Only,Information,LI_MT_DOC_only,Lewiston_MT_DOC_only,MSP_MT_DOC_only,MWP_MT_DOC_only,PINEHILLS_MT_DOC_ONLY,Resources,Restricted_Visibility,Riverside_MT_DOC_only"
4321,Values-Aligned Goal Setting - Part One - Why We Set Goals,en-US,11,54,121,"COURSE,Earn,Learn,Personal_Growth,Reentry_Community,Restricted_Visibility"
4094,"Gospel of St. John - Part I, Course One",en-US,8,32,117,"CDU,Earn,Learn,Religion,Religion_Spirituality,Religious_Study,Spirituality"
4463,The Phoenix - 25 Minute Restorative Yoga,en-US,1,3,8,"COURSE,Earn,Fitness,Health_Recovery,Information,Physical_Health,The_Phoenix,Wellness,Women's_Health,new_content"
4040,LCMHF - Offender Rules and Discipline,en-US,4,6,17,"Information,LARNED_KDOC_ONLY,Resources,Restricted_Visibility"
3969,NCF - Fiscal Management,en-US,7,7,14,"Information,NORTON_KDOC_ONLY,Resources,Restricted_Visibility"
3703,This is Real Life,en-US,1,1,3,"Earn,Greensboro_Sermons,Learn,Life,Restricted_Visibility,Spirituality,guilford_only,highpoint_only"
951,Eric the Car Guy - Performance and Drivability ,en-US,10,45,163,"COURSE,Cars,Content_Reference,Course_Length_2,Earn,Job_Skills,Jobs,Jobs_Finance,Learn,Level_Beginner,Life,Mechanic,Picture_Media,Reentry_Community,Reference,Text_Item,Time_Completion_Medium,Video_Item,Workplace_Skills"
1355,Knowing the Consequences,en-US,3,12,34,"Assessment_Mult_Choice,Content_Performance,Course_Length_1,Earn,Learn,Legal,Legal_Study,Life,Reentry_Community,Reference,Resources,Text_Item,Time_Completion_Low,Video_Item"
3040,Getting started with Edovo in Cook County,en-US,1,2,8,Restricted_Visibility
4303,Chapter 3 Section 4: Rules and Discipline - MT DOC Policy & Procedure,en-US,8,8,16,"Dawson_County_Only,Information,LI_MT_DOC_only,Lewiston_MT_DOC_only,MSP_MT_DOC_only,MWP_MT_DOC_only,PINEHILLS_MT_DOC_ONLY,Resources,Restricted_Visibility,Riverside_MT_DOC_only"
1839,Level 4 Reading Practice: Bill Harley and Arthur Davidson,en-US,1,1,10,"Academic,Assessment_Mult_Choice,COURSE,Content_Performance,Course_Length_1,Earn,English_Language_Arts,GED,GED_prep,Language_Arts,Learn,Level_Advanced,Level_Literacy_4,PDF_Reading,Reading,Reading_Practice,Reading_Writing,Text_Item,Time_Completion_Medium"
1303,Vocabulario ,en-US,4,29,58,"Academic,Assessment_Mult_Choice,Content_Performance,Course_Length_1,Earn,Language_Arts,Learn,Level_1,Level_All,Level_Beginner,Reading_Practice,Reading_Writing,Text_Item,Time_Completion_Low,Video_Lecture"
4362,Civic Engagement Survey ,en-US,1,27,35,"Information,Restricted_Visibility,SURVEY,TMP,new_content"
2137,DRAFT Penn Foster College,en-US,1,1,1,"Earn,Learn"
4409,PREA YWCA Hotline Update (5/6/20),en-US,1,1,3,"COURSE,Facility,Information,MSP_MT_DOC_only,Resources,Restricted_Visibility"
4460,The Phoenix - 10 Minute Present Moment Meditation,en-US,1,3,8,"COURSE,Earn,Fitness,Health_Recovery,Information,Meditation,Physical_Health,The_Phoenix,Wellness,Women's_Health,new_content"
1982,Sample: Survey of employees,en-US,1,5,5,"Earn,Learn,Life"
1211,Stressful Life Events,en-US,2,24,45,"Anxiety,Assessment_Essay,Assessment_Mult_Choice,Assessment_Reflection,Assessment_Short_Answer,COURSE,Content_Performance,Coping,Course_Length_1,Depression,Earn,Health_Recovery,Learn,Level_All,Life,Mental_Health,Mindfulness,PDF_Reading,PTSD,Personal_Growth,Picture_Media,Recovery,Reentry_Community,Text_Item,Time_Completion_Low,Treatment_Oriented,Video_Item"
3847,KJCC - Religious Services,en-US,2,2,4,"Information,KJCC_KDOC_ONLY,Resources,Restricted_Visibility"
3811,Tablet Survey October 2018,en-US,1,3,13,SURVEY
4065,EDCF - Records,en-US,1,1,2,"EL_DORADO_KDOC_ONLY,Information,Resources,Restricted_Visibility"
4389,MSP MDIU ORIENTATION,en-US,1,1,4,"Dawson_County_Only,Information,MSP_MT_DOC_only,Resources,Restricted_Visibility"
3280,Optional Reading: Assignment 3- Matthew and John,en-US,1,1,3,"Bible,COURSE,Catholic,Christian,Christianity,Content_Reference,Course_Length_1,Earn,Gospel,Learn,Life,Picture_Media,Religion,Religion_Spirituality,Religious,Spiritual,Spirituality,St._John,St._Matthew,Time_Completion_Medium"
2416,Level 2 Reading Practice: Comeback  ,en-US,19,19,114,"Academic,Assessment_Mult_Choice,COURSE,Content_Performance,Course_Length_3,Language_Arts,Level_Intermediate,Level_Literacy_2,PDF,PDF_Reading,Picture_Media,Reading_Practice,Reading_Writing,Text_Item,Time_Completion_High"
3925,OCF - Sanitation and Hygiene,en-US,3,3,8,"Information,OSWEGO_KDOC_ONLY,Resources,Restricted_Visibility"
4372,Woodford County: Civic Engagement and Jail Programming,en-US,1,54,108,Restricted_Visibility
1764,Las consecuencias duraderas,en-US,3,10,31,"Content_Reference,Course_Length_1,Court,Earn,Law,Learn,Legal,Legal_Study,Legal_System,Life,Reentry_Community,Reference,Resources,Spanish,Text_Item,Time_Completion_Low"
3872,TCF - Release Preparation and Temporary Release,en-US,3,3,6,"Information,Resources,Restricted_Visibility,TCF_KDOC_ONLY"
3295,Christian Prayer - Part II - The Revelation and Tradition of Prayer,en-US,8,30,102,"Bible,CDU,COURSE,Catholic,Earn,Learn,Life,Religion,Religion_Spirituality,Religious,Religious_Study,Spiritual,Spirituality"
1003,Math Foundations I ,en-US,5,134,393,"Academic,COURSE,Earn,GED,GED_prep,Geometry,Learn,Math,Probability,Rates_and_Ratios,demo_content"
3352,Optional Reading: Christian Prayer Part IV and Part V,en-US,1,1,2,"Bible,CDU,COURSE,Catholic,Content_Reference,Course_Length_1,Earn,Learn,Life,Picture_Media,Religion,Religion_Spirituality,Religious,Spiritual,Spirituality,Time_Completion_Medium"
4200,Alcoholics Anonymous : Big Book : Part 9,en-US,8,17,85,"Restricted_Visibility,sonoma_only"
3904,SCF - Offender Rules and Discipline,en-US,7,9,9,"Information,Resources,Restricted_Visibility,STOCKTON_KDOC_ONLY"
719,Build to Read 2: Sounds,en-US,6,6,32,"Academic,Adult_Basic_Education,Content_Performance,Course_Length_2,Earn,Language_Arts,Learn,Level_Beginner,Level_Literacy_1,Picture_Media,Reading_Practice,Reading_Writing,Reference,Time_Completion_Medium,Video_Item,Video_Lecture"
1415,Level 2 Reading Practice - Back ,en-US,13,53,80,"Academic,Adult_Basic_Education,Assessment_Mult_Choice,COURSE,Content_Performance,Course_Length_2,Earn,English_Language_Arts,GED,GED_prep,Language_Arts,Learn,Level_Intermediate,Level_Literacy_2,Picture_Media,Reading,Reading_Practice,Reading_Writing,Text_Item,Time_Completion_Medium"
4080,"Sexual Wellness: Your Health, Your Body, Your Choice (IYH L5)",en-US,6,60,227,"Restricted_Visibility,sonoma_only"
887,Level 3 Reading Practice: American Revolutionary and Civil  War Battles,en-US,6,12,95,"Academic,Adult_Basic_Education,Assessment_Mult_Choice,COURSE,Content_Performance,Course_Length_2,Earn,English_Language_Arts,GED,GED_prep,Intermediate,Language_Arts,Learn,Level_Literacy_3,PDF_Reading,Picture_Media,Reading_Practice,Reading_Writing,Text_Item,Time_Completion_Medium"
3544,"Part II, Lesson 3: Ten Commandments,  Eighth, Ninth, and Tenth Commandments",en-US,4,10,48,"Bible,COURSE,Catholic,Christian,Christianity,Earn,Learn,Life,Religion,Religion_Spirituality,Religious,Religious_Study,Religious_Text,Religious_Texts,Spiritual,Spirituality"
1509,Test Deletion,en-US,5,49,215,"Earn,Learn"
4191,Alcoholics Anonymous : Big Book : Part 1,en-US,3,7,30,"Restricted_Visibility,sonoma_only"
3932,OCF - Offender Work and Program Assignments,en-US,1,1,2,"Information,OSWEGO_KDOC_ONLY,Resources,Restricted_Visibility"
3517,Changing Your Thoughts,en-US,1,3,16,Restricted_Visibility
3916,OCF - Fiscal Management,en-US,9,9,18,"Information,OSWEGO_KDOC_ONLY,Resources,Restricted_Visibility"
1227,ESL at Work: Giving and Receiving Instructions,en-US,1,15,43,"Earn,Learn"
4212,La vida en Cristo - Lección Uno,en-US,8,23,82,"CDU,Earn,Learn,Life,Religion,Religion_Spirituality,Religious_Study,Spirituality"
3562,Medical Information,en-US,1,29,58,"COURSE,Earn,Information,Resources,Restricted_Visibility,stjohns_only"
3730,This is Real Life: Fork in The Road,en-US,1,1,3,"Earn,Greensboro_Sermons,Learn,Life,Restricted_Visibility,Spirituality,guilford_only,highpoint_only"
4383,Our Daily Bread - Q3,en-US,3,92,276,"Earn,Learn,Life,Religion,Religion_Spirituality,Religious,Religious_Study"
889,Seeking Substance Abuse Treatment,en-US,2,13,32,"COURSE,Earn,Health_Recovery,Learn,Recovery"
1291,English Class,en-US,1,2,7,"Earn,Learn"
2006,DRAFT - RRP Employment Ranking Ideas,en-US,1,3,15,"Earn,Learn"
551,Napa County Job Search,en-US,7,8,50,"Earn,Learn"
3775,Ephesians: Let Us Pray,en-US,1,1,3,"Earn,Greensboro_Sermons,Learn,Life,Restricted_Visibility,Spirituality,guilford_only,highpoint_only"
723,Hidden Test,en-US,1,2,5,"Earn,Learn"
3974,NCF - Physical Plant,en-US,1,1,2,"Information,NORTON_KDOC_ONLY,Resources,Restricted_Visibility"
2735,Different Kinds of Letters,en-US,1,15,47,"Academic,Adult_Basic_Education,Assessment_Essay,Assessment_Mult_Choice,COURSE,Content_Performance,Course_Length_1,Earn,Effective_Writing,English_Language_Arts,Essays,Job_Skills,Jobs,Jobs_Finance,Language_Arts,Learn,Life,PDF_Reading,Picture_Media,Reading_Writing,Text_Item,Time_Completion_Low,Topics_Other,Writing"
3861,TCF - Offender Rights ,en-US,3,3,6,"Information,Resources,Restricted_Visibility,TCF_KDOC_ONLY"
4418,Returning Citizens Magazine - June 2020,en-US,1,4,18,"COURSE,Career_Exploration,Earn,Job_Search,Jobs,Jobs_Finance,Learn,Life,Motivation,Personal_Growth,Read,Reentry,Reentry_Community,Resources,returning_citizens"
1429,"English Language Arts I, Part 2 (Vicki)",en-US,8,32,77,"Earn,Learn"
853,Level 2 Reading Practice - Barrio Kings ,en-US,16,64,100,"Academic,Adult_Basic_Education,Assessment_Mult_Choice,COURSE,Content_Performance,Course_Length_3,Earn,English_Language_Arts,GED,GED_prep,Language_Arts,Learn,Level_Intermediate,Level_Literacy_2,PDF,PDF_Reading,Picture_Media,Reading_Practice,Reading_Writing,Text_Item,Time_Completion_High"
4235,Life Ready ,en-US,12,36,37,"Earn,Job_Skills,Learn,MAINE_DOC_ONLY,Reentry,Restricted_Visibility,emcc"
1001,Introduction to Plumbing Tools and Drawings,en-US,20,65,155,"Assessment_Mult_Choice,COURSE,Content_Performance,Course_Length_3,Earn,Job,Job_Skills,Jobs,Jobs_Finance,Learn,Level_Beginner,Plumber,Plumbing,Rates_and_Ratios,Reentry_Community,Reference,Text_Item,Time_Completion_High,Video_Item,demo_content"
4330,"The First Letter to the Corinthians, Lesson 3",en-US,11,31,128,"CDU,Earn,Learn,Religion,Religion_Spirituality,Religious_Study,Spirituality"
1502,HiSET Prep - Madera County Resources,en-US,1,1,4,"Academic,Earn,GED,GED_prep,Learn,Restricted_Visibility,Test_Prep"
3934,OCF - Recreation and Inmate Activities,en-US,4,4,14,"Information,OSWEGO_KDOC_ONLY,Resources,Restricted_Visibility"
4360,Civic Engagement Survey (Hall County),en-US,1,20,24,"Information,Restricted_Visibility,SURVEY,TMP,new_content"
4004,SCF - Sanitation and Hygiene,en-US,6,6,12,"Information,Resources,Restricted_Visibility,STOCKTON_KDOC_ONLY"
1868,Texas Penal Code,en-US,11,34,75,"CDL,Content_Reference,Course_Length_2,Earn,Learn,Legal,Level_All,Life,PDF_Reading,Reentry_Community,Resources,Restricted_Visibility,State_Specific_Course,Text_Item,Time_Completion_Low"
4327,"Mission to the Ends of the Earth, Lesson 3",en-US,12,40,157,"CDU,COURSE,Earn,Learn,Religion,Religion_Spirituality,Religious_Study,Spirituality"
4430,Job Search Training,en-US,4,4,4,"Information,KANE_COUNTY_ONLY,Resources,Restricted_Visibility"
3004,Edovo Feedback Survey,en-US,1,1,7,Restricted_Visibility
4035,LCMHF  - Classification,en-US,2,2,4,"Information,LARNED_KDOC_ONLY,Resources,Restricted_Visibility"
2971,Kansas Commercial Driver's Licence Practice Test,en-US,9,329,362,"Assessment_Mult_Choice,CDL,COURSE,Career_Exploration,Commercial_Driver's_License,Content_Performance,Course_Length_2,Driving,Earn,Job,Job_Skills,Jobs_Finance,Learn,Level_Intermediate,Outcome_Certificate,PDF_Reading,Reentry_Community,State_Specific_Course,Test_Prep,Text_Item,Time_Completion_Medium"
855,Introduction to Electrical Studies ,en-US,5,45,133,"Assessment_Mult_Choice,COURSE,Career_Exploration,Circuits,Content_Performance,Course_Length_1,Earn,Electrical,Electrician,Job,Job_Skills,Jobs,Jobs_Finance,Learn,Level_Intermediate,PDF_Reading,Picture_Media,Reentry_Community,Reference,Text_Item,Time_Completion_Medium,Workplace_Skills"
1197,DEMO Life & Work of Andy Warhol,en-US,1,1,6,"Earn,Learn"
2602,7/5/17 Test,en-US,1,11,19,"Academic,Adult_Basic_Education,COURSE,Earn,Edovo_Test_Course,Learn,Literacy"
1301,ServSafe Food and Alcohol Safety Exams ,en-US,9,124,214,"Assessment_Mult_Choice,COURSE,Content_Performance,Course_Length_2,Earn,Food,Job,Job_Skills,Jobs,Jobs_Finance,Learn,Level_Intermediate,Manager,Outcome_Certificate,Test_Prep,Text_Item,Time_Completion_Medium"
2097,Level 3 Reading Practice - The Story of Our Human Rights,en-US,2,2,17,"Academic,Assessment_Essay,Assessment_Mult_Choice,COURSE,Content_Performance,Course_Length_1,Earn,English_Language_Arts,GED,GED_prep,Intermediate,Language_Arts,Learn,Level_Literacy_3,PDF_Reading,Picture_Media,Reading_Practice,Reading_Writing,Text_Item,Time_Completion_Medium"
3989,NCF - Recreation and Offender Activities,en-US,4,4,10,"Information,NORTON_KDOC_ONLY,Resources,Restricted_Visibility"
1534,Special Populations and Health: Finding Care that Meets Your Needs,en-US,4,16,54,"Content_Reference,Course_Length_1,Demographic_LGBT,Earn,Gay,Health,Health_Information,Health_Recovery,Healthcare,LGBT,Learn,Lesbian,Life,PDF_Reading,Picture_Media,Reentry,Reference,Sexual_Health,Text_Item,Time_Completion_Low,Transgender,Video_Item"
1575,Copy of Continuing Your Education: An Introduction to College Courses,en-US,5,13,39,"Earn,Learn"
3685,Rockbridge Regional Jail Handbook,en-US,1,1,2,"COURSE,Earn,Learn,Manuals,Restricted_Visibility"
3998,SCF - Records,en-US,1,1,2,"Information,Resources,Restricted_Visibility,STOCKTON_KDOC_ONLY"
1530,Santa Cruz group session,en-US,2,3,14,"Earn,Learn"
2128,BOP demo,en-US,2,2,7,"Earn,Learn"
3937,OCF - Release Preparation and Temporary Release,en-US,1,1,2,"Information,OSWEGO_KDOC_ONLY,Resources,Restricted_Visibility"
2257,Mandatory Pre Use Survey,en-US,1,1,8,"Restricted_Visibility,middlesex_only"
4064,EDCF - Personnel,en-US,1,1,2,"EL_DORADO_KDOC_ONLY,Information,Resources,Restricted_Visibility"
3148,How are you feeling today? ,en-US,1,1,4,"Assessment_Essay,Assessment_Survey,COURSE,Course_Length_1,Edovo,Happiness,Information,Learn,Level_All,Level_Literacy_1,Life,Making_Changes,Mental_Health,Mind,Personal,Personal_Growth,Physical_Health,SURVEY,Time_Completion_Low,Treatment_Oriented,Wellness"
1313,Napa Reentry Resources,en-US,1,7,21,"Content_Reference,Course_Length_1,Earn,Learn,Level_All,Life,PDF_Reading,Reentry,Reentry_Community,Reference,Resources,Restricted_Visibility,State_Specific_Course,Text_Item,Time_Completion_Low"
1139,Test preview,en-US,1,1,4,"Earn,Learn"
4295,Chapter 1 Section 9: Crime Control Bureau - MT DOC Policy & Procedure,en-US,1,1,2,"Dawson_County_Only,Information,LI_MT_DOC_only,Lewiston_MT_DOC_only,MSP_MT_DOC_only,MWP_MT_DOC_only,PINEHILLS_MT_DOC_ONLY,Resources,Restricted_Visibility,Riverside_MT_DOC_only"
3751,"This is Real Life: Oh Jesus, Be My Shepherd",en-US,1,1,3,"Earn,Greensboro_Sermons,Learn,Life,Restricted_Visibility,Spirituality,guilford_only,highpoint_only"
2699,Utah Driver's License,en-US,6,17,87,"Assessment_Mult_Choice,CDL,Commercial_Driver's_License,Content_Reference,Course_Length_2,Driving,Earn,Job_Skills,Jobs_Finance,Learn,Legal,Level_Intermediate,Life,Outcome_Certificate,PDF_Reading,Picture_Media,Reentry,Reentry_Community,Resources,Restricted_Visibility,State_Specific_Course,Text_Item,Time_Completion_Medium"
4434,Cloth Mask Reminder,en-US,1,1,2,"COURSE,Facility,Information,LI_MT_DOC_only,MSP_MT_DOC_only,MWP_MT_DOC_only,PINEHILLS_MT_DOC_ONLY,Resources,Restricted_Visibility,Riverside_MT_DOC_only"
3430,Mendocino County Jobs Survey,en-US,1,1,10,"COURSE,Earn,Information,Learn,Restricted_Visibility,SURVEY,State_Specific_Course,mendocino_only"
4459,The Phoenix - 10 Minute Grounding Meditation,en-US,1,3,8,"COURSE,Earn,Fitness,Health_Recovery,Information,Meditation,Mental_Health,Physical_Health,The_Phoenix,Wellness,Women's_Health,new_content"
3991,NCF - Release Preparation,en-US,1,1,2,"Information,NORTON_KDOC_ONLY,Resources,Restricted_Visibility"
1735,Level 1 Reading Practice: GM Food,en-US,1,1,5,"Academic,Adult_Basic_Education,Assessment_Mult_Choice,COURSE,Content_Performance,Earn,English_Language_Arts,GED,GED_prep,Language_Arts,Learn,Level_Beginner,Level_Literacy_1,PDF_Reading,Picture_Media,Reading_Practice,Reading_Writing,Time_Completion_Low"
1686,Comprensión de lectura: A Reventar,en-US,14,29,79,"Academic,Earn,Language_Arts,Spanish"
1213,Economics 101: Principles of Microeconomics,en-US,38,158,464,"Academic,Assessment_Mult_Choice,College,College_Credit,Content_Performance,Course_Length_3,Earn,Economics,Income,Learn,Level_Advanced,Level_Literacy_4,Markets,PDF_Reading,Picture_Media,Social_Studies,Supply_Demand,Text_Item,Time_Completion_High,Video_Item"
1445,DRAFTS - BC Reads,en-US,1,2,24,"Earn,Learn"
2873,Streetlights: Volume 1 Divine DNA (Covering Genesis 1-6 & the Gospel of John),en-US,16,63,195,"Bible,Christian,Earn,Learn,Life,Religious_Study,Spiritual,Spirituality,Streetlights"
991,Beginning Algebra ,en-US,41,390,1216,"Academic,Algebra,Earn,Exponents_Radicals,Factoring,Graphing,Learn,Math,Pre_Algebra,no_kdoc"
1824,Level 2 Reading Practice: Sticks and Stones,en-US,10,20,73,"Academic,Adult_Basic_Education,Assessment_Mult_Choice,COURSE,Content_Performance,Course_Length_1,Course_Length_2,Earn,English_Language_Arts,GED,GED_prep,Language_Arts,Learn,Level_Intermediate,Level_Literacy_2,PDF,PDF_Reading,Picture_Media,Reading,Reading_Practice,Reading_Writing,Text_Item,Time_Completion_Medium"
3184,I AM Series,en-US,8,8,38,"Bible,Bible_Videos,Earn,Learn,Life,Religion_Spirituality,Religious_Study,Spiritual,Spirituality,Streetlights"
2074,DEMO DRAFT Madera Test Course,en-US,1,1,3,"Earn,Learn"
811,Philadelphia Reentry Resources ,en-US,1,13,39,"Content_Reference,Course_Length_1,Earn,Learn,Level_All,Life,PDF_Reading,Reentry,Reentry_Community,Reference,Resources,Restricted_Visibility,State_Specific_Course,Text_Item,Time_Completion_Low"
4243,El Contenido de la Vida Sacramental - Celebración del misterio cristiano: Lección Uno ,en-US,6,19,67,"CDU,Earn,Learn,Religion,Religion_Spirituality,Religious_Study,Spirituality"
3676,Profession of Faith -  Lesson Four: Section Two,en-US,11,32,110,"CDU,COURSE,Catholic,Christian,Christianity,Earn,Learn,Life,Religion,Religion_Spirituality,Religious,Religious_Study,Spiritual,Spirituality"
4031,LCMHF  - Medical and Health Care Services,en-US,4,4,8,"Information,LARNED_KDOC_ONLY,Resources,Restricted_Visibility"
2240,Copy of Kane Country Sheriff's Office ,en-US,3,6,12,"Earn,Learn"
4015,SCF - Religious Services,en-US,1,1,2,"Information,Resources,Restricted_Visibility,STOCKTON_KDOC_ONLY"
1696,California Driver's License,en-US,6,59,103,"Assessment_Mult_Choice,CDL,Commercial_Driver's_License,Content_Reference,Course_Length_2,Driving,Earn,Job_Skills,Jobs,Jobs_Finance,Learn,Level_Intermediate,Life,Outcome_Certificate,PDF_Reading,Picture_Media,Reentry,Reentry_Community,Resources,Restricted_Visibility,State_Specific_Course,Text_Item,Time_Completion_Medium"
4337,"Introduction to the Gospel of Luke, Lesson 1",en-US,9,30,113,"CDU,Earn,Learn,Religion,Religion_Spirituality,Religious_Study,Spirituality"
4024,LCMHF - Records Management,en-US,1,1,2,"Information,LARNED_KDOC_ONLY,Resources,Restricted_Visibility"
1095,Food Safety - Introduction to Personal Hygiene ,en-US,7,49,235,"COURSE,Contamination,Content_Reference,Course_Length_2,Earn,Food,Food_Service,Hygiene,Job_Skills,Jobs,Jobs_Finance,Learn,Level_Intermediate,Outcome_Certificate,PDF_Reading,Picture_Media,Reentry_Community,Reference,Sanitary,Sanitation,Test_Prep,Text_Item,Time_Completion_Medium"
3478,"Ten Commandments - The Fourth Commandment-Part I, Lesson 3",en-US,6,14,56,"CDU,COURSE,Catholic,Christian,Christianity,Earn,Learn,Life,Religion,Religion_Spirituality,Religious,Religious_Study,Spiritual,Spirituality"
