course_id,title,language,lesson_count,total_page_count,total_page_item_count,content_tags
4118,Ephesians 4: 1-6 New Walk in the New CommUNITY,en-US,1,1,1,"Church-1427,Earn-995,Greensboro_Sermons-2011,Life-872,Restricted_Visibility-2077,Spirituality-971,Video_Sermons-1394,Watch-617,guilford_only-3581"
3532,Word on the Street: Book 1,en-US,3,21,84,"COURSE-37,Childhood_Development-1067,Earn-995,Headspace-155,Learn-524,Life-872,Making_Changes-731,Restricted_Visibility-2077,State_Specific_Course-1525"
4165,Fresno PREA Notification,en-US,1,3,6,"COURSE-37,FRESNO_ONLY-3583,Information-2071,Resources-2437,Restricted_Visibility-2077"
1713,Literacy Test: Title Update Test,en-US,1,1,6,"Earn-995,Learn-524"
2150,Christian County Jail Handbook,en-US,1,1,3,"Christian_County_Only-3601,Content_Reference-2233,Course_Length_1-2263,Earn-995,Learn-524,Level_All-2251,Life-872,Manual-1286,Reference-593,Resources-2437,Restricted_Visibility-2077,State_Specific_Course-1525,Time_Completion_Low-2311"
1357,Lasting Consequences,en-US,3,7,22,"Content_Reference-2233,Course_Length_1-2263,Court-2671,Earn-995,Law-2776,Learn-524,Legal-1178,Legal_Study-2644,Legal_System-2710,Life-872,Reentry_Community-2155,Reference-593,Resources-2437,Text_Item-2161,Time_Completion_Low-2311,Video_Item-2185"
4229,"VAT II: The Constitution on the Church, Lumen Gentium, Part I, L-3",en-US,6,23,86,"CDU-3575,Earn-995,Learn-524,Religion_Spirituality-449,Religious-470,Religious_Study-2596,Spirituality-971"
1717,Copy of Codevolve Lab test 2,en-US,1,1,1,"Earn-995,Learn-524"
1031,Understanding Drainage and Water Distribution Systems,en-US,15,48,133,"Assessment_Mult_Choice-2203,COURSE-37,Content_Performance-2230,Course_Length_2-2266,DWV-2761,Drainage-2899,Earn-995,Job_Skills-734,Jobs-1127,Jobs_Finance-635,Learn-524,Reentry_Community-2155,Reference-593,Text_Item-2161,Time_Completion_Medium-2314,Workplace_Skills-2431"
3334,"Basic Principles of Morality - Part II, Course 2",en-US,6,14,62,"Bible-1304,CDU-3575,COURSE-37,Catholic-1355,Earn-995,Learn-524,Life-872,Religion-1040,Religion_Spirituality-449,Religious-470,Religious_Study-2596,Spiritual-2158,Spirituality-971"
1435,Sacramento Re-Entry Resources,en-US,8,11,140,"Restricted_Visibility-2077,sacramento_only-3543"
3142,"Gospel of St. Matthew - Part III, Course 3",en-US,8,38,122,"CDU-3575,COURSE-37,Catholic-1355,Earn-995,Learn-524,Life-872,Religion-1040,Religion_Spirituality-449,Religious-470,Religious_Study-2596,Spiritual-2158,Spirituality-971"
2398,Copy of Offender Corrections,en-US,4,182,346,State_Specific_Course-1525
1237,Illinois Commercial Driver's License Test ,en-US,9,330,360,"Assessment_Mult_Choice-2203,CDL-1547,COURSE-37,Commercial_Driver's_License-1232,Content_Performance-2230,Course_Length_2-2266,Driving-860,Earn-995,Job_Skills-734,Jobs-1127,Jobs_Finance-635,Learn-524,Level_Intermediate-2257,Outcome_Certificate-2305,PDF_Reading-2167,Reentry_Community-2155,Restricted_Visibility-2077,State_Specific_Course-1525,Test_Prep-398,Text_Item-2161,Time_Completion_Medium-2314"
3325,Welcome to Edovo - Optional Self Assessment,en-US,2,3,73,Restricted_Visibility-2077
3949,"LCF - Communication, Mail and Visitation",en-US,6,6,12,"Information-2071,LANSING_KDOC_ONLY-3564,Resources-2437,Restricted_Visibility-2077"
1748,Level 2 Reading Practice - Outback,en-US,15,30,111,"Academic-437,Adult_Basic_Education-1025,Assessment_Mult_Choice-2203,COURSE-37,Content_Performance-2230,Course_Length_2-2266,Earn-995,English_Language_Arts-140,GED-77,GED_prep-3595,Language_Arts-143,Learn-524,Level_Intermediate-2257,Level_Literacy_2-2242,PDF-55,PDF_Reading-2167,Picture_Media-2188,Reading-692,Reading_Practice-2422,Reading_Writing-2404,Text_Item-2161,Time_Completion_Medium-2314"
4353,"Major Components of the Catechetical Content, Lesson 2",en-US,7,29,99,"CDU-3575,Earn-995,Learn-524,Religion-1040,Religion_Spirituality-449,Religious_Study-2596,Spirituality-971"
4265,ASVAB Sample Test,en-US,10,39,180,"Academic-437,Career_Exploration-413,Earn-995,GED-77,Jobs-1127,Learn-524,Military-305,Test_Prep-398"
1540,Copy of Guilford County Re-entry Resources,en-US,8,33,67,"Earn-995,Learn-524"
4251,"Los Sacramentos de Sanación y Comunidad, y otras celebraciones Liturgicas: Lección tres",en-US,8,32,103,"CDU-3575,Earn-995,Learn-524,Religion-1040,Religion_Spirituality-449,Religious_Study-2596,Spirituality-971"
3343,Optional Reading: Christian Prayer Part III,en-US,1,1,2,"Bible-1304,CDU-3575,COURSE-37,Catholic-1355,Content_Reference-2233,Course_Length_1-2263,Earn-995,Learn-524,Life-872,Picture_Media-2188,Religion-1040,Religion_Spirituality-449,Religious-470,Spiritual-2158,Spirituality-971,Time_Completion_Medium-2314"
1325,Pre-Test: RLA ,en-US,1,50,89,"Academic-437,Assessment_Mult_Choice-2203,COURSE-37,Content_Performance-2230,Course_Length_2-2266,Earn-995,English_Language_Arts-140,GED-77,GED_prep-3595,Grammar_and_Punctuation-2416,Language_Arts-143,Learn-524,Level_Intermediate-2257,Level_Literacy_4-2248,Reading_Writing-2404,Test_Prep-398,Text_Item-2161,Time_Completion_Medium-2314,Video_Item-2185"
2446,Domestic Violence,en-US,8,426,984,"Abuse-710,Academic-437,Adult_Basic_Education-1025,COURSE-37,Care-2815,Communication-2773,Earn-995,Health_Recovery-2149,Healthcare-1397,Illness_Injury-2461,Jobs_Finance-635,Learn-524,Life-872,Making_Changes-731,Personal_Growth-2593,Physical_Health-2458,Picture_Media-2188,Reentry_Community-2155,Relationships-2938,demo_content-3573"
3457,Movie Catalog Survey,en-US,1,3,14,SURVEY-40
4263," El Padrenuestro: Las Siete Peticiones, Oración Cristiana, Leccion 5",en-US,6,23,80,"CDU-3575,Earn-995,Learn-524,Religion-1040,Religion_Spirituality-449,Religious_Study-2596,Spirituality-971"
715,Test,en-US,1,2,16,"Earn-995,Learn-524"
4116,Introduction to Medicaid (IYH),en-US,1,1,3,"Bartow_Only-3600,Christian_County_Only-3601,LI_MT_DOC_only-3557,MAINE_DOC_ONLY-3577,MSP_MT_DOC_only-3559,MWP_MT_DOC_only-3560,PINEHILLS_MT_DOC_ONLY-3587,Restricted_Visibility-2077,Riverside_MT_DOC_only-3558,Woodford_Only-3602"
4125,Ecclesiastes: In The Day of Prosperity and Adversity,en-US,1,1,2,"Church-1427,Earn-995,Greensboro_Sermons-2011,Life-872,Restricted_Visibility-2077,Spirituality-971,Video_Sermons-1394,Watch-617,guilford_only-3581"
3838,Franklin County Jail Inmate Handbook,en-US,1,1,1,"COURSE-37,Earn-995,Handouts-1226,Learn-524,Legal-1178,Manual-1286,Manuals-101,Restricted_Visibility-2077,State_Specific_Course-1525"
1293,Pre-Test: Science (CN),en-US,1,47,61,"Academic-437,Assessment_Mult_Choice-2203,COURSE-37,Content_Performance-2230,Course_Length_2-2266,Earn-995,GED-77,GED_prep-3595,Learn-524,Level_Intermediate-2257,Level_Literacy_3-2245,Picture_Media-2188,Science-1043,Test_Prep-398,Time_Completion_Medium-2314"
4105,Introduction to Physical Fitness and Exercise (IYH),en-US,1,1,3,"Bartow_Only-3600,Christian_County_Only-3601,LI_MT_DOC_only-3557,MAINE_DOC_ONLY-3577,MSP_MT_DOC_only-3559,MWP_MT_DOC_only-3560,PINEHILLS_MT_DOC_ONLY-3587,Restricted_Visibility-2077,Riverside_MT_DOC_only-3558,Woodford_Only-3602"
3622,Visibility Test - September 2018,en-US,1,1,2,"Edovo_Test_Course-1528,Restricted_Visibility-2077"
4113,Introduction to Drug Reactions (IYH),en-US,1,1,3,"Bartow_Only-3600,Christian_County_Only-3601,LI_MT_DOC_only-3557,MAINE_DOC_ONLY-3577,MSP_MT_DOC_only-3559,MWP_MT_DOC_only-3560,PINEHILLS_MT_DOC_ONLY-3587,Restricted_Visibility-2077,Riverside_MT_DOC_only-3558,Woodford_Only-3602"
4505,Memo - Westlaw Application on Edovo Tablets,en-US,1,1,2,"Facility-1184,Information-2071,MAINE_DOC_ONLY-3577,ME_DOC_MCC_ONLY-3618,ME_DOC_MSP_ONLY-3616,ME_DOC_MVCF_ONLY-3617,Resources-2437,Restricted_Visibility-2077"
4458,The Phoenix - 17 Minute Total Body Workout,en-US,1,3,8,"COURSE-37,Earn-995,Fitness-1052,Health_Recovery-2149,Information-2071,Physical_Health-2458,The_Phoenix-3644,new_content-1913"
4462,The Phoenix - 20 Minute Core and Arms Workout,en-US,1,3,8,"COURSE-37,Earn-995,Fitness-1052,Health_Recovery-2149,Information-2071,Physical_Health-2458,The_Phoenix-3644,Women's_Health-1907,new_content-1913"
4127,Ruth 2: 1-23,en-US,1,1,2,"Church-1427,Earn-995,Greensboro_Sermons-2011,Life-872,Restricted_Visibility-2077,Spirituality-971,Video_Sermons-1394,Watch-617,guilford_only-3581"
4451,Visitation 2.0 Survey,en-US,1,8,8,"4th_purpose_foundation-3639,Earn-995,Family-701,Family_Community-2590,Health_Recovery-2149,Information-2071,Learn-524,Mental_Health-1916,Reentry_Community-2155,new_content-1913"
4064,EDCF - Personnel,en-US,1,1,2,"EL_DORADO_KDOC_ONLY-3561,Information-2071,Resources-2437,Restricted_Visibility-2077"
4459,The Phoenix - 10 Minute Grounding Meditation,en-US,1,3,8,"COURSE-37,Earn-995,Fitness-1052,Health_Recovery-2149,Information-2071,Meditation-782,Mental_Health-1916,Physical_Health-2458,The_Phoenix-3644,Wellness-2464,Women's_Health-1907,new_content-1913"
2128,BOP demo,en-US,2,2,7,"Earn-995,Learn-524"
1735,Level 1 Reading Practice: GM Food,en-US,1,1,5,"Academic-437,Adult_Basic_Education-1025,Assessment_Mult_Choice-2203,COURSE-37,Content_Performance-2230,Earn-995,English_Language_Arts-140,GED-77,GED_prep-3595,Language_Arts-143,Learn-524,Level_Beginner-2254,Level_Literacy_1-2239,PDF_Reading-2167,Picture_Media-2188,Reading_Practice-2422,Reading_Writing-2404,Time_Completion_Low-2311"
3937,OCF - Release Preparation and Temporary Release,en-US,1,1,2,"Information-2071,OSWEGO_KDOC_ONLY-3568,Resources-2437,Restricted_Visibility-2077"
4295,Chapter 1 Section 9: Crime Control Bureau - MT DOC Policy & Procedure,en-US,1,1,2,"Dawson_County_Only-3626,Information-2071,LI_MT_DOC_only-3557,Lewiston_MT_DOC_only-3603,MSP_MT_DOC_only-3559,MWP_MT_DOC_only-3560,PINEHILLS_MT_DOC_ONLY-3587,Resources-2437,Restricted_Visibility-2077,Riverside_MT_DOC_only-3558"
4434,Cloth Mask Reminder,en-US,1,1,2,"COURSE-37,Facility-1184,Information-2071,LI_MT_DOC_only-3557,MSP_MT_DOC_only-3559,MWP_MT_DOC_only-3560,PINEHILLS_MT_DOC_ONLY-3587,Resources-2437,Restricted_Visibility-2077,Riverside_MT_DOC_only-3558"
4492,Prayer,en-US,1,1,1,"CLI-3647,COURSE-37,Earn-995,Information-2071,Religion_Spirituality-449,Religious-470,Religious_Study-2596,Spirituality-971,for_review-3578,new_content-1913"
3991,NCF - Release Preparation,en-US,1,1,2,"Information-2071,NORTON_KDOC_ONLY-3567,Resources-2437,Restricted_Visibility-2077"
4477,Test Title,en-US,1,3,6,"Information-2071,Resources-2437,Restricted_Visibility-2077,new_content-1913"
4087,Introduction to Choosing a Doctor and Health Care Services (IYH),en-US,1,1,3,"Bartow_Only-3600,Christian_County_Only-3601,LI_MT_DOC_only-3557,MAINE_DOC_ONLY-3577,MSP_MT_DOC_only-3559,MWP_MT_DOC_only-3560,PINEHILLS_MT_DOC_ONLY-3587,Restricted_Visibility-2077,Riverside_MT_DOC_only-3558,Woodford_Only-3602"
4392,Probation & Parole Division Procedures Index,en-US,1,1,2,"Information-2071,MSP_MT_DOC_only-3559,Resources-2437,Restricted_Visibility-2077"
4391,DOC Policies Index,en-US,1,1,2,"Information-2071,MSP_MT_DOC_only-3559,Resources-2437,Restricted_Visibility-2077"
1727,Tes,en-US,1,1,2,"Earn-995,Learn-524"
2307,Guilford Test,en-US,1,2,3,"Earn-995,Learn-524"
4184,Montana Women's Prison PREA,en-US,1,2,5,"Information-2071,MWP_MT_DOC_only-3560,Resources-2437,Restricted_Visibility-2077"
3766,Ephesians: Every Christian's Story,en-US,1,1,3,"Earn-995,Greensboro_Sermons-2011,Learn-524,Life-872,Restricted_Visibility-2077,Spirituality-971,guilford_only-3581,highpoint_only-3582"
3217,Montana Women's Prison Inmate Handbook Revised,en-US,1,1,2,"COURSE-37,Earn-995,Information-2071,MWP_MT_DOC_only-3560,Resources-2437,Restricted_Visibility-2077"
4102,Introduction to Hepatitis C (IYH),en-US,1,1,3,"Bartow_Only-3600,Christian_County_Only-3601,LI_MT_DOC_only-3557,MAINE_DOC_ONLY-3577,MSP_MT_DOC_only-3559,MWP_MT_DOC_only-3560,PINEHILLS_MT_DOC_ONLY-3587,Restricted_Visibility-2077,Riverside_MT_DOC_only-3558,Woodford_Only-3602"
4085,Staying Healthy (IYH),en-US,1,8,24,"Bartow_Only-3600,Christian_County_Only-3601,LI_MT_DOC_only-3557,MAINE_DOC_ONLY-3577,MSP_MT_DOC_only-3559,MWP_MT_DOC_only-3560,PINEHILLS_MT_DOC_ONLY-3587,Restricted_Visibility-2077,Riverside_MT_DOC_only-3558,Woodford_Only-3602"
999,English Language Arts Foundations III,en-US,35,170,672,"Academic-437,Assessment_Essay-2200,Assessment_Mult_Choice-2203,Assessment_Short_Answer-2197,COURSE-37,Content_Performance-2230,Course_Length_3-2269,Earn-995,Effective_Writing-2419,English_Language_Arts-140,GED-77,GED_prep-3595,Grammar_and_Punctuation-2416,Language_Arts-143,Learn-524,Level_Advanced-2260,Level_Literacy_4-2248,PDF_Reading-2167,Reading_Practice-2422,Reading_Writing-2404,Text_Item-2161,Time_Completion_High-2317,Video_Item-2185"
2756,Introduction to Quakerism,en-US,4,24,104,"Assessment_Essay-2200,Audio_Exercise-2179,COURSE-37,Course_Length_1-2263,Earn-995,Learn-524,Level_Beginner-2254,Level_Literacy_2-2242,Life-872,Picture_Media-2188,Quakers-2737,Religion-1040,Religious_Study-2596,Spiritual-2158,Spirituality-971,Text_Item-2161,Time_Completion_Low-2311,Video_Item-2185"
3649,Life in Christ - Lesson Three,en-US,8,22,79,"CDU-3575,COURSE-37,Catholic-1355,Christian-1301,Christianity-503,Earn-995,Learn-524,Life-872,Religion-1040,Religion_Spirituality-449,Religious-470,Religious_Study-2596,Spiritual-2158,Spirituality-971"
1073,Anger Management,en-US,7,43,153,"Academic-437,COURSE-37,Earn-995,Health-149,Learn-524,Mental_Health-1916"
3592,The Reentry Times.com: BOP Residential Drug Abuse Program Course,en-US,7,25,53,Restricted_Visibility-2077
3903,LCF - Fiscal Management,en-US,8,8,8,"Information-2071,LANSING_KDOC_ONLY-3564,Resources-2437,Restricted_Visibility-2077"
3915,"OCF - Administration, Organization and Management",en-US,7,7,14,"Information-2071,OSWEGO_KDOC_ONLY-3568,Resources-2437,Restricted_Visibility-2077"
955,Eric the Car Guy - Transmissions ,en-US,7,38,137,"COURSE-37,Cars-2716,Content_Reference-2233,Course_Length_2-2266,Earn-995,Job_Skills-734,Jobs-1127,Jobs_Finance-635,Learn-524,Level_Beginner-2254,Life-872,Mechanic-2797,Picture_Media-2188,Reentry_Community-2155,Reference-593,Text_Item-2161,Time_Completion_Medium-2314,Video_Item-2185,Workplace_Skills-2431"
1782,Level 2 Reading Practice - Bull's Eye,en-US,13,26,99,"Academic-437,Adult_Basic_Education-1025,Assessment_Mult_Choice-2203,COURSE-37,Content_Performance-2230,Course_Length_2-2266,Earn-995,English_Language_Arts-140,GED-77,GED_prep-3595,Language_Arts-143,Learn-524,Level_Intermediate-2257,Level_Literacy_2-2242,PDF-55,PDF_Reading-2167,Picture_Media-2188,Reading_Practice-2422,Reading_Writing-2404,Text_Item-2161,Time_Completion_Medium-2314"
2050,Make BIG TALK: Digging Deeper,en-US,4,33,51,"Academic-437,Assessment_Essay-2200,Assessment_Reflection-2194,COURSE-37,Content_Performance-2230,Course_Length_1-2263,Earn-995,Learn-524,Life-872,Making_Changes-731,Personal_Growth-2593,Reentry_Community-2155,Text_Item-2161,Time_Completion_Low-2311"
2663,Wisconsin Commercial Driver's License Test,en-US,9,330,375,"Assessment_Mult_Choice-2203,CDL-1547,COURSE-37,Commercial_Driver's_License-1232,Content_Performance-2230,Course_Length_2-2266,Driving-860,Earn-995,Job_Skills-734,Jobs_Finance-635,Learn-524,Level_Intermediate-2257,Outcome_Certificate-2305,PDF_Reading-2167,Reentry_Community-2155,Restricted_Visibility-2077,State_Specific_Course-1525,Test_Prep-398,Text_Item-2161,Time_Completion_Medium-2314"
4199,Alcoholics Anonymous : Big Book : Part 8,en-US,8,16,74,"Restricted_Visibility-2077,sonoma_only-3542"
2798,Minnesota Commercial Driver's License Test,en-US,9,330,372,"Assessment_Mult_Choice-2203,CDL-1547,COURSE-37,Commercial_Driver's_License-1232,Content_Performance-2230,Course_Length_2-2266,Earn-995,Job_Skills-734,Jobs-1127,Jobs_Finance-635,Learn-524,Level_Intermediate-2257,Outcome_Certificate-2305,PDF_Reading-2167,Reentry_Community-2155,Restricted_Visibility-2077,State_Specific_Course-1525,Test_Prep-398,Text_Item-2161,Time_Completion_Medium-2314"
1624,Level 2 Reading Practice - Grind,en-US,13,27,94,"Academic-437,Adult_Basic_Education-1025,Assessment_Mult_Choice-2203,COURSE-37,Content_Performance-2230,Course_Length_2-2266,Earn-995,English_Language_Arts-140,GED-77,GED_prep-3595,Language_Arts-143,Learn-524,Level_Intermediate-2257,Level_Literacy_2-2242,PDF-55,PDF_Reading-2167,Picture_Media-2188,Reading_Practice-2422,Reading_Writing-2404,Text_Item-2161,Time_Completion_Medium-2314"
1133,Bible Study IV - Galatians and Colossians,en-US,5,450,930,"Bible-1304,Colossians-2026,Earn-995,Faith-2680,Galatians-2038,Learn-524,Life-872,Religious_Study-2596,Spiritual-2158,Spirituality-971"
2452,DRAFT Level 2 Reading Practice - Dead-End Job,en-US,20,41,131,Edovo_Test_Course-1528
781,Level 3 Reading Practice: Abraham Lincoln Childhood and Middle Years ,en-US,4,8,65,"Academic-437,Adult_Basic_Education-1025,Assessment_Mult_Choice-2203,COURSE-37,Content_Performance-2230,Course_Length_1-2263,Earn-995,English_Language_Arts-140,GED-77,GED_prep-3595,Intermediate-1199,Language_Arts-143,Learn-524,Level_Literacy_3-2245,PDF_Reading-2167,Picture_Media-2188,Reading_Practice-2422,Reading_Writing-2404,Text_Item-2161,Time_Completion_Medium-2314"
2147,Handbook DRAFT,en-US,1,1,1,"Earn-995,Learn-524"
1353,Criminal Process: The Basics,en-US,3,20,82,"Assessment_Mult_Choice-2203,Content_Performance-2230,Course_Length_1-2263,Court-2671,Earn-995,Learn-524,Legal-1178,Legal_Study-2644,Legal_System-2710,Life-872,Reentry_Community-2155,Reference-593,Resources-2437,Text_Item-2161,Time_Completion_Low-2311"
4461,The Phoenix - 17 Minute Total Body Workout,en-US,1,3,8,"COURSE-37,Earn-995,Fitness-1052,Health_Recovery-2149,Information-2071,Physical_Health-2458,The_Phoenix-3644,Women's_Health-1907,new_content-1913"
4407,Sacred Texts Continued,en-US,2,7,14,"COURSE-37,Earn-995,Learn-524,MSP_MT_DOC_only-3559,MWP_MT_DOC_only-3560,PINEHILLS_MT_DOC_ONLY-3587,Religious_Study-2596,Restricted_Visibility-2077,Spirituality-971,sacred_texts-3553"
3860,TCF - Medical and Health Services ,en-US,4,4,8,"Information-2071,Resources-2437,Restricted_Visibility-2077,TCF_KDOC_ONLY-3549"
3061,USER FEEDBACK COURSE - TAKE ME,en-US,1,1,8,Restricted_Visibility-2077
2134,DRAFT Penn Foster Auto Repair Technician Career Diploma,en-US,1,1,1,"Earn-995,Learn-524"
1321,Pre-Test: Math,en-US,1,50,58,"Academic-437,Algebra-422,Arithmetic-86,Assessment_Mult_Choice-2203,COURSE-37,Content_Performance-2230,Course_Length_2-2266,Earn-995,Geometry-983,Learn-524,Level_Intermediate-2257,Level_Literacy_3-2245,Math-401,Math_Practice-2134,Reference-593,Test_Prep-398,Text_Item-2161,Time_Completion_Medium-2314,Topics_Other-2137,Video_Item-2185,no_edovogo-1930"
4057,"EDCF - Administration, Organization and Management",en-US,4,4,8,"EL_DORADO_KDOC_ONLY-3561,Information-2071,Resources-2437,Restricted_Visibility-2077"
4148,Opioids: An American Crisis,en-US,1,1,2,"Forsyth_County_NC_Only-3596,Information-2071,Resources-2437,Restricted_Visibility-2077"
1033,Islamic Studies: The Rights of Parents - Birr al-Walidayn,en-US,5,110,124,"Assessment_Short_Answer-2197,COURSE-37,Content_Performance-2230,Course_Length_2-2266,Earn-995,Koran-2971,Learn-524,Level_Advanced-2260,Level_Literacy_4-2248,Life-872,Quran-902,Religious_Study-2596,Spiritual-2158,Spirituality-971,Text_Item-2161,Time_Completion_High-2317"
2572,Find Your Reading Level: Lesson A,en-US,2,16,62,"Academic-437,Adult_Basic_Education-1025,Assessment_Mult_Choice-2203,COURSE-37,Content_Performance-2230,Course_Length_1-2263,Earn-995,Language_Arts-143,Learn-524,Level_All-2251,Level_Literacy_2-2242,Literacy-1391,PDF-55,PDF_Reading-2167,Picture_Media-2188,Read-368,Reading-692,Reading_Practice-2422,Reading_Writing-2404,Text_Item-2161,Time_Completion_Low-2311,Words-2821"
1299,Post-Test: Science (CN),en-US,1,50,63,"Earn-995,Learn-524"
1607,Idaho Commercial Driver's License Test,en-US,9,330,360,"Assessment_Mult_Choice-2203,CDL-1547,COURSE-37,Commercial_Driver's_License-1232,Content_Performance-2230,Course_Length_2-2266,Driving-860,Earn-995,Job_Skills-734,Jobs-1127,Jobs_Finance-635,Learn-524,Level_Intermediate-2257,Outcome_Certificate-2305,PDF_Reading-2167,Reentry_Community-2155,Restricted_Visibility-2077,State_Specific_Course-1525,Test_Prep-398,Text_Item-2161,Time_Completion_Medium-2314"
1470,Psychology 101,en-US,38,145,438,"Academic-437,Assessment_Mult_Choice-2203,College-1055,College_Credit-2272,Conscience-2860,Content_Performance-2230,Course_Length_3-2269,Earn-995,Emotion-2995,Learn-524,Level_Advanced-2260,Level_Literacy_4-2248,Nervous_System-3073,PDF_Reading-2167,Psychology-698,Science-1043,Text_Item-2161,Time_Completion_High-2317,Video_Item-2185,social_science-3552"
1263,Math - Geometry I  (CN),en-US,19,313,506,"Earn-995,Learn-524"
939,Career Exploration: Construction Industry ,en-US,13,39,158,"Assessment_Mult_Choice-2203,Building_Inspectors-3163,COURSE-37,Career_Exploration-413,Construction-2659,Content_Performance-2230,Course_Length_2-2266,Earn-995,Electrician-2686,Jobs-1127,Jobs_Finance-635,Learn-524,Plumbers-2782,Reentry_Community-2155,Reference-593,Roofers-2911,Text_Item-2161,Time_Completion_Low-2311,Video_Item-2185"
4178,MSP Unit Rules and Guidelines,en-US,11,11,22,"Information-2071,MSP_MT_DOC_only-3559,Resources-2437,Restricted_Visibility-2077"
1015,RLA - Reading Comprehension VI ,en-US,12,120,138,"Academic-437,Assessment_Mult_Choice-2203,COURSE-37,Commas-3136,Content_Performance-2230,Course_Length_2-2266,Earn-995,English_Language_Arts-140,GED-77,GED_prep-3595,Language_Arts-143,Learn-524,Level_Intermediate-2257,Level_Literacy_4-2248,PDF_Reading-2167,Punctuation-884,Reading_Practice-2422,Reading_Writing-2404,Semicolons-3211,Sentences-2872,Text_Item-2161,Time_Completion_Medium-2314,Words-2821"
891,Career Exploration: Information Technology [CONVERTED],en-US,6,18,74,"Earn-995,Learn-524"
4308,Chapter 4 Section 1: Reception and Orientation - MT DOC Policy & Procedure,en-US,7,7,14,"Information-2071,LI_MT_DOC_only-3557,Lewiston_MT_DOC_only-3603,MSP_MT_DOC_only-3559,MWP_MT_DOC_only-3560,PINEHILLS_MT_DOC_ONLY-3587,Resources-2437,Restricted_Visibility-2077,Riverside_MT_DOC_only-3558"
4221,"Intro to Scripture and the Gospel Message, Lesson 3",en-US,8,35,105,"CDU-3575,Earn-995,Learn-524,Religion-1040,Religion_Spirituality-449,Religious_Study-2596,Spirituality-971"
3100,Wisconsin Commercial Driver License Manual,en-US,1,1,1,"CDL-1547,Commercial_Driver's_License-1232,Content_Reference-2233,Course_Length_1-2263,Earn-995,Job_Skills-734,Jobs-1127,Jobs_Finance-635,Learn-524,Level_All-2251,Life-872,Outcome_Certificate-2305,PDF_Reading-2167,Reentry_Community-2155,Restricted_Visibility-2077,State_Specific_Course-1525,Test_Prep-398,Time_Completion_Low-2311"
1027,Islamic Studies: Rules of Worship,en-US,16,168,200,"Assessment_Mult_Choice-2203,Assessment_Short_Answer-2197,COURSE-37,Content_Performance-2230,Course_Length_3-2269,Earn-995,Koran-2971,Learn-524,Level_Advanced-2260,Level_Literacy_4-2248,Life-872,Prayer-2833,Quran-902,Religious_Study-2596,Spiritual-2158,Spirituality-971,Text_Item-2161,Time_Completion_High-2317"
2120,Staying Healthy: Women's Health Pt. 2,en-US,5,23,56,"Birth-2902,Cancer-338,Children-563,Earn-995,Health-149,Health_Recovery-2149,Learn-524,Physical_Health-2458,Pregnancy-2764,Wellness-2464,Women-2977,sex_education-3586"
1806,Applying for Health Insurance,en-US,2,3,10,"Care-2815,Doctor-2728,Earn-995,Health-149,Health_Information-2467,Health_Insurance-2725,Health_Recovery-2149,Healthcare-1397,Learn-524,Level_All-2251,Life-872,Reference-593,Text_Item-2161,Treatment-2959,Video_Item-2185"
4514,El Pecado,es-US,1,1,1,CLI-3647
833,Ask Ramit - Career and Personal Finance Advice,en-US,3,21,50,"Assessment_Mult_Choice-2203,Assessment_Reflection-2194,COURSE-37,Career-704,Content_Performance-2230,Course_Length_1-2263,Earn-995,Finance-638,Interview-908,Job-221,Job_Application-2650,Job_Search-488,Job_Skills-734,Job_Tips-1298,Jobs-1127,Jobs_Finance-635,Learn-524,Level_All-2251,Personal_Finance-200,Professional-2812,Text_Item-2161,Time_Completion_Low-2311,Video_Item-2185,no_edovogo-1930"
1800,Test Course ,en-US,4,4,14,"Earn-995,Learn-524"
1405,Copy of ELA Foundations III (Vicki),en-US,35,174,473,"Earn-995,Learn-524"
1648,The Michael G. Santos Foundation: MasterMind,en-US,13,44,100,"Assessment_Essay-2200,Assessment_Reflection-2194,Attitude-2893,Career_Exploration-413,Content_Performance-2230,Coping-2632,Course_Length_2-2266,Earn-995,Entrepreneurship-440,Job_Skills-734,Jobs_Finance-635,Learn-524,Life-872,Making_Changes-731,Mindset-3019,PDF_Reading-2167,Personal_Growth-2593,Picture_Media-2188,Reentry-116,Reentry_Community-2155,Text_Item-2161,Time_Completion_Medium-2314,Video_Item-2185"
1524,Anoka Demo,en-US,2,3,6,"Earn-995,Learn-524"
985,English Language Arts Foundations I,en-US,30,169,597,"Academic-437,Argument-2818,Assessment_Essay-2200,Assessment_Mult_Choice-2203,Assessment_Short_Answer-2197,COURSE-37,Content_Performance-2230,Course_Length_3-2269,Earn-995,Effective_Writing-2419,English_Language_Arts-140,Figurative_Language-3040,GED-77,GED_prep-3595,Grammar_and_Punctuation-2416,Language_Arts-143,Learn-524,Level_Advanced-2260,Level_Literacy_4-2248,PDF_Reading-2167,Parts_of_Speech-3037,Picture_Media-2188,Poetry-671,Reading_Writing-2404,Restricted_Visibility-2077,Text_Item-2161,Time_Completion_High-2317,Video_Item-2185,Writing-716"
3953,WWRF - General Operations,en-US,9,9,18,"Information-2071,Resources-2437,Restricted_Visibility-2077,WWRF_KDOC_ONLY-3569"
