id,user_id,facility_id,created_at,updated_at
151769,4547,709,2020-04-08 18:08:05.284,2020-04-08 18:08:05.284
152626,4344,698,2020-04-23 14:41:30.075,2020-04-23 14:41:30.075
153451,4596,679,2020-04-28 10:20:06.68,2020-04-28 10:20:06.68
153485,2764,673,2020-04-28 12:36:39.817,2020-04-28 12:36:39.817
153517,3328,454,2020-04-28 15:07:52.246,2020-04-28 15:07:52.246
154635,4621,718,2020-05-01 10:02:01.387,2020-05-01 10:02:01.387
156520,4650,493,2020-05-14 13:27:16.045,2020-05-14 13:27:16.045
156555,3150,679,2020-05-15 12:10:24.576,2020-05-15 12:10:24.576
156586,2751,673,2020-05-15 12:39:34.738,2020-05-15 12:39:34.738
156616,443,550,2020-05-18 09:27:44.027,2020-05-18 09:27:44.027
156654,503,493,2020-05-18 09:28:13.513,2020-05-18 09:28:13.513
156684,893,716,2020-05-18 09:28:45.921,2020-05-18 09:28:45.921
156714,1405,723,2020-05-18 09:29:26.761,2020-05-18 09:29:26.761
156744,899,394,2020-05-18 09:29:58.661,2020-05-18 09:29:58.661
156774,1387,382,2020-05-18 09:30:40.657,2020-05-18 09:30:40.657
156804,1387,705,2020-05-18 09:30:40.708,2020-05-18 09:30:40.708
156834,1129,475,2020-05-18 09:31:58.71,2020-05-18 09:31:58.71
156864,1225,325,2020-05-18 09:32:38.653,2020-05-18 09:32:38.653
156894,2326,683,2020-05-18 09:33:10.659,2020-05-18 09:33:10.659
156924,368,406,2020-05-18 09:33:52.081,2020-05-18 09:33:52.081
156954,3497,538,2020-05-18 09:34:22.337,2020-05-18 09:34:22.337
156984,3497,493,2020-05-18 09:34:22.39,2020-05-18 09:34:22.39
157014,4335,716,2020-05-18 09:34:59.75,2020-05-18 09:34:59.75
158290,3468,556,2020-05-22 09:56:19.179,2020-05-22 09:56:19.179
158590,667,24,2020-05-28 11:55:10.885,2020-05-28 11:55:10.885
161319,1519,46,2020-06-08 14:23:22.374,2020-06-08 14:23:22.374
161349,1519,699,2020-06-08 14:23:22.427,2020-06-08 14:23:22.427
161379,1519,723,2020-06-08 14:23:22.48,2020-06-08 14:23:22.48
161409,1519,716,2020-06-08 14:23:22.532,2020-06-08 14:23:22.532
161439,1519,475,2020-06-08 14:23:22.587,2020-06-08 14:23:22.587
161469,1519,574,2020-06-08 14:23:22.64,2020-06-08 14:23:22.64
161668,3879,454,2020-06-09 18:30:26.498,2020-06-09 18:30:26.498
161711,1954,562,2020-06-11 10:06:50.213,2020-06-11 10:06:50.213
161839,4749,463,2020-06-11 14:36:34.374,2020-06-11 14:36:34.374
162500,2702,592,2020-06-29 12:52:41.103,2020-06-29 12:52:41.103
162530,3355,728,2020-06-30 09:51:33.213,2020-06-30 09:51:33.213
162560,3355,418,2020-06-30 09:51:33.231,2020-06-30 09:51:33.231
162590,3355,664,2020-06-30 09:51:33.25,2020-06-30 09:51:33.25
162620,3355,454,2020-06-30 09:51:33.269,2020-06-30 09:51:33.269
162650,3355,152,2020-06-30 09:51:33.288,2020-06-30 09:51:33.288
162680,3355,40,2020-06-30 09:51:33.306,2020-06-30 09:51:33.306
163801,99,529,2020-07-01 15:08:12.959,2020-07-01 15:08:12.959
163831,99,7,2020-07-01 15:08:13.01,2020-07-01 15:08:13.01
163861,99,613,2020-07-01 15:08:13.062,2020-07-01 15:08:13.062
163891,99,217,2020-07-01 15:08:13.114,2020-07-01 15:08:13.114
163921,99,690,2020-07-01 15:08:13.166,2020-07-01 15:08:13.166
163953,4804,733,2020-07-01 15:42:18.093,2020-07-01 15:42:18.093
164464,781,19,2020-07-14 09:18:40.151,2020-07-14 09:18:40.151
164494,781,679,2020-07-14 09:18:40.237,2020-07-14 09:18:40.237
164524,781,173,2020-07-14 09:18:40.298,2020-07-14 09:18:40.298
164554,781,57,2020-07-14 09:18:40.375,2020-07-14 09:18:40.375
165360,4730,727,2020-07-20 13:05:57.609,2020-07-20 13:05:57.609
165391,2697,520,2020-07-20 15:42:11.545,2020-07-20 15:42:11.545
165421,2697,35,2020-07-20 15:42:11.60,2020-07-20 15:42:11.60
165451,2697,673,2020-07-20 15:42:11.654,2020-07-20 15:42:11.654
165481,2697,412,2020-07-20 15:42:11.707,2020-07-20 15:42:11.707
165511,4565,46,2020-07-21 12:29:39.429,2020-07-21 12:29:39.429
165541,4565,556,2020-07-21 12:29:39.49,2020-07-21 12:29:39.49
165571,4565,13,2020-07-21 12:29:39.543,2020-07-21 12:29:39.543
165601,4565,682,2020-07-21 12:29:39.599,2020-07-21 12:29:39.599
165631,4565,625,2020-07-21 12:29:39.656,2020-07-21 12:29:39.656
165661,4565,227,2020-07-21 12:29:39.711,2020-07-21 12:29:39.711
165852,148,382,2020-07-24 09:22:47.437,2020-07-24 09:22:47.437
165882,148,35,2020-07-24 09:22:47.487,2020-07-24 09:22:47.487
165912,148,433,2020-07-24 09:22:47.537,2020-07-24 09:22:47.537
165942,148,697,2020-07-24 09:22:47.587,2020-07-24 09:22:47.587
165984,4670,38,2020-07-24 10:15:23.432,2020-07-24 10:15:23.432
166014,1912,7,2020-07-24 10:16:21.009,2020-07-24 10:16:21.009
166044,45,502,2020-07-24 10:16:48.651,2020-07-24 10:16:48.651
166074,45,592,2020-07-24 10:16:48.706,2020-07-24 10:16:48.706
166104,45,702,2020-07-24 10:16:48.765,2020-07-24 10:16:48.765
166134,45,721,2020-07-24 10:16:48.819,2020-07-24 10:16:48.819
166164,45,547,2020-07-24 10:16:48.875,2020-07-24 10:16:48.875
166194,45,15,2020-07-24 10:16:48.928,2020-07-24 10:16:48.928
339,127,17,2016-01-27 17:18:08,2016-01-27 17:18:08
1959,260,15,2016-07-21 09:39:59,2016-07-21 09:39:59
8700,450,78,2016-10-25 09:13:56,2016-10-25 09:13:56
14248,631,138,2017-02-27 07:35:06,2017-02-27 07:35:06
22472,860,19,2017-07-12 14:33:10.902,2017-07-12 14:33:10.902
28577,1016,24,2017-09-13 12:34:02.597,2017-09-13 12:34:02.597
31291,1108,17,2017-10-20 10:38:02.821,2017-10-20 10:38:02.821
31381,1108,133,2017-10-20 10:38:02.872,2017-10-20 10:38:02.872
31471,1108,277,2017-10-20 10:38:02.916,2017-10-20 10:38:02.916
37546,1228,24,2018-01-02 16:28:33.481,2018-01-02 16:28:33.481
42805,965,42,2018-02-19 11:18:26.101,2018-02-19 11:18:26.101
42895,965,69,2018-02-19 11:18:26.14,2018-02-19 11:18:26.14
42985,965,289,2018-02-19 11:18:26.172,2018-02-19 11:18:26.172
44182,1381,382,2018-02-28 07:27:44.587,2018-02-28 07:27:44.587
51781,1474,21,2018-04-06 09:14:25.372,2018-04-06 09:14:25.372
56806,1576,478,2018-05-01 11:02:30.218,2018-05-01 11:02:30.218
57856,14,149,2018-05-04 14:47:46.769,2018-05-04 14:47:46.769
57946,14,26,2018-05-04 14:47:46.796,2018-05-04 14:47:46.796
61684,1687,454,2018-05-22 14:19:40.529,2018-05-22 14:19:40.529
64597,125,99,2018-06-11 10:53:22.255,2018-06-11 10:53:22.255
64687,125,80,2018-06-11 10:53:22.275,2018-06-11 10:53:22.275
64786,1918,283,2018-06-11 12:22:11.927,2018-06-11 12:22:11.927
64876,1918,35,2018-06-11 12:22:11.954,2018-06-11 12:22:11.954
64966,1918,466,2018-06-11 12:22:11.978,2018-06-11 12:22:11.978
66115,1609,439,2018-06-21 11:55:10.307,2018-06-21 11:55:10.307
67630,2008,439,2018-07-06 07:09:04.628,2018-07-06 07:09:04.628
68602,15,3,2018-07-20 10:48:08.151,2018-07-20 10:48:08.151
68692,15,86,2018-07-20 10:48:08.18,2018-07-20 10:48:08.18
68782,32,5,2018-07-20 10:48:40.794,2018-07-20 10:48:40.794
68872,37,108,2018-07-20 10:48:59.308,2018-07-20 10:48:59.308
68962,37,52,2018-07-20 10:48:59.329,2018-07-20 10:48:59.329
69052,111,72,2018-07-20 10:51:39.603,2018-07-20 10:51:39.603
69481,2158,439,2018-08-02 14:00:36.438,2018-08-02 14:00:36.438
74956,153,3,2018-08-27 20:57:06.715,2018-08-27 20:57:06.715
75136,288,7,2018-08-27 20:58:29.984,2018-08-27 20:58:29.984
75226,288,178,2018-08-27 20:58:30.012,2018-08-27 20:58:30.012
75562,401,108,2018-08-27 20:59:11.619,2018-08-27 20:59:11.619
75652,333,19,2018-08-27 21:00:37.808,2018-08-27 21:00:37.808
75742,333,117,2018-08-27 21:00:37.88,2018-08-27 21:00:37.88
75832,204,49,2018-08-27 21:05:13.492,2018-08-27 21:05:13.492
75922,268,61,2018-08-27 21:05:32.135,2018-08-27 21:05:32.135
76012,2290,145,2018-08-28 07:48:54.949,2018-08-28 07:48:54.949
78211,71,46,2018-09-10 13:51:59.64,2018-09-10 13:51:59.64
79009,2353,562,2018-09-12 09:53:12.418,2018-09-12 09:53:12.418
86833,2512,556,2018-10-28 17:00:25.467,2018-10-28 17:00:25.467
93468,2605,547,2018-11-26 15:55:28.185,2018-11-26 15:55:28.185
94478,2646,637,2018-12-04 16:07:46.795,2018-12-04 16:07:46.795
94510,2678,604,2018-12-04 16:07:47.006,2018-12-04 16:07:47.006
95654,23,96,2018-12-13 15:44:12.192,2018-12-13 15:44:12.192
95684,23,141,2018-12-13 15:44:12.241,2018-12-13 15:44:12.241
95746,53,262,2018-12-13 15:51:16.31,2018-12-13 15:51:16.31
95776,53,9,2018-12-13 15:51:16.357,2018-12-13 15:51:16.357
95806,53,310,2018-12-13 15:51:16.413,2018-12-13 15:51:16.413
95836,53,190,2018-12-13 15:51:16.462,2018-12-13 15:51:16.462
96110,968,9,2018-12-13 16:09:44.442,2018-12-13 16:09:44.442
96140,968,54,2018-12-13 16:09:44.489,2018-12-13 16:09:44.489
96272,2621,649,2018-12-13 16:13:28.175,2018-12-13 16:13:28.175
97677,764,508,2018-12-21 13:39:55.397,2018-12-21 13:39:55.397
97707,764,123,2018-12-21 13:39:55.447,2018-12-21 13:39:55.447
97737,764,72,2018-12-21 13:39:55.496,2018-12-21 13:39:55.496
97767,764,310,2018-12-21 13:39:55.546,2018-12-21 13:39:55.546
97797,764,190,2018-12-21 13:39:55.594,2018-12-21 13:39:55.594
98054,33,123,2018-12-26 16:38:22.98,2018-12-26 16:38:22.98
98084,33,310,2018-12-26 16:38:23.028,2018-12-26 16:38:23.028
98486,291,42,2019-01-07 13:24:18.693,2019-01-07 13:24:18.693
98516,291,160,2019-01-07 13:24:18.752,2019-01-07 13:24:18.752
98546,291,190,2019-01-07 13:24:18.80,2019-01-07 13:24:18.80
99940,2762,529,2019-01-14 17:20:33.197,2019-01-14 17:20:33.197
99970,2762,196,2019-01-14 17:20:33.245,2019-01-14 17:20:33.245
100000,2762,205,2019-01-14 17:20:33.293,2019-01-14 17:20:33.293
100030,2762,400,2019-01-14 17:20:33.344,2019-01-14 17:20:33.344
100203,2777,277,2019-01-15 08:29:43.06,2019-01-15 08:29:43.06
100233,2777,19,2019-01-15 08:29:43.111,2019-01-15 08:29:43.111
100263,2777,646,2019-01-15 08:29:43.159,2019-01-15 08:29:43.159
100293,2777,466,2019-01-15 08:29:43.208,2019-01-15 08:29:43.208
100323,2777,15,2019-01-15 08:29:43.257,2019-01-15 08:29:43.257
100472,2598,46,2019-01-15 08:37:23.65,2019-01-15 08:37:23.65
100502,2598,406,2019-01-15 08:37:23.698,2019-01-15 08:37:23.698
100532,2598,667,2019-01-15 08:37:23.746,2019-01-15 08:37:23.746
100562,2598,454,2019-01-15 08:37:23.795,2019-01-15 08:37:23.795
100592,2598,322,2019-01-15 08:37:23.851,2019-01-15 08:37:23.851
100775,2356,502,2019-01-15 08:38:53.608,2019-01-15 08:38:53.608
100805,2356,7,2019-01-15 08:38:53.661,2019-01-15 08:38:53.661
100835,2356,145,2019-01-15 08:38:53.709,2019-01-15 08:38:53.709
100865,2356,163,2019-01-15 08:38:53.756,2019-01-15 08:38:53.756
101285,2826,655,2019-01-15 16:56:35.981,2019-01-15 16:56:35.981
101321,2862,613,2019-01-15 16:56:36.258,2019-01-15 16:56:36.258
101351,2892,613,2019-01-15 16:56:36.484,2019-01-15 16:56:36.484
101382,2923,667,2019-01-15 16:56:36.722,2019-01-15 16:56:36.722
101424,2965,664,2019-01-15 16:56:37.044,2019-01-15 16:56:37.044
101501,3042,667,2019-01-15 17:03:33.727,2019-01-15 17:03:33.727
102510,2986,652,2019-01-17 13:09:57.094,2019-01-17 13:09:57.094
102547,3049,661,2019-01-17 14:39:01.975,2019-01-17 14:39:01.975
103535,2619,682,2019-01-25 12:40:36.529,2019-01-25 12:40:36.529
104111,2937,646,2019-02-04 18:17:35.865,2019-02-04 18:17:35.865
104176,3168,679,2019-02-06 14:37:50.663,2019-02-06 14:37:50.663
104208,3237,643,2019-02-07 18:47:53.157,2019-02-07 18:47:53.157
104241,3144,679,2019-02-11 12:41:48.075,2019-02-11 12:41:48.075
104819,35,24,2019-02-25 10:00:01.448,2019-02-25 10:00:01.448
105111,3331,643,2019-03-05 19:18:36.149,2019-03-05 19:18:36.149
105454,3357,604,2019-03-12 12:10:14.31,2019-03-12 12:10:14.31
106117,3361,126,2019-03-13 15:10:01.60,2019-03-13 15:10:01.60
106147,3361,652,2019-03-13 15:10:01.679,2019-03-13 15:10:01.679
106177,3361,472,2019-03-13 15:10:01.759,2019-03-13 15:10:01.759
106207,3361,574,2019-03-13 15:10:01.848,2019-03-13 15:10:01.848
106665,3084,673,2019-03-26 14:33:25.556,2019-03-26 14:33:25.556
106705,3417,592,2019-03-29 16:13:35.343,2019-03-29 16:13:35.343
108394,3460,661,2019-04-23 14:49:38.54,2019-04-23 14:49:38.54
108561,463,508,2019-04-24 15:06:15.001,2019-04-24 15:06:15.001
108591,463,686,2019-04-24 15:06:15.057,2019-04-24 15:06:15.057
108621,463,113,2019-04-24 15:06:15.114,2019-04-24 15:06:15.114
108651,463,475,2019-04-24 15:06:15.169,2019-04-24 15:06:15.169
109132,2464,46,2019-05-01 17:37:14.489,2019-05-01 17:37:14.489
109162,2464,406,2019-05-01 17:37:14.538,2019-05-01 17:37:14.538
109192,2464,667,2019-05-01 17:37:14.588,2019-05-01 17:37:14.588
109222,2464,460,2019-05-01 17:37:14.637,2019-05-01 17:37:14.637
109252,2464,15,2019-05-01 17:37:14.717,2019-05-01 17:37:14.717
109282,2610,283,2019-05-01 17:37:40.341,2019-05-01 17:37:40.341
109312,2610,580,2019-05-01 17:37:40.39,2019-05-01 17:37:40.39
109342,2610,433,2019-05-01 17:37:40.438,2019-05-01 17:37:40.438
109372,2610,493,2019-05-01 17:37:40.486,2019-05-01 17:37:40.486
110031,2959,664,2019-05-09 08:58:04.225,2019-05-09 08:58:04.225
110707,3504,598,2019-05-17 11:23:50.146,2019-05-17 11:23:50.146
111279,2789,520,2019-05-23 13:16:03.50,2019-05-23 13:16:03.50
111309,2789,370,2019-05-23 13:16:03.578,2019-05-23 13:16:03.578
111339,2789,679,2019-05-23 13:16:03.628,2019-05-23 13:16:03.628
111369,2789,152,2019-05-23 13:16:03.682,2019-05-23 13:16:03.682
112047,3551,686,2019-06-05 16:56:40.815,2019-06-05 16:56:40.815
112338,3572,280,2019-06-13 06:57:47.579,2019-06-13 06:57:47.579
114612,814,667,2019-07-07 18:34:46.031,2019-07-07 18:34:46.031
115116,2786,643,2019-07-09 12:14:45.617,2019-07-09 12:14:45.617
115293,1507,637,2019-07-16 12:02:53.706,2019-07-16 12:02:53.706
115603,3632,692,2019-07-25 09:05:06.826,2019-07-25 09:05:06.826
116806,2801,613,2019-08-02 11:55:45.074,2019-08-02 11:55:45.074
116836,3570,649,2019-08-02 11:56:42.591,2019-08-02 11:56:42.591
116866,3304,622,2019-08-02 16:49:13.799,2019-08-02 16:49:13.799
116909,3302,649,2019-08-02 16:50:56.842,2019-08-02 16:50:56.842
116939,3303,613,2019-08-02 17:32:25.309,2019-08-02 17:32:25.309
116969,3449,613,2019-08-02 17:52:40.853,2019-08-02 17:52:40.853
116999,3568,664,2019-08-02 17:56:54.718,2019-08-02 17:56:54.718
117049,3284,652,2019-08-02 18:00:12.939,2019-08-02 18:00:12.939
117079,2803,661,2019-08-02 18:01:17.719,2019-08-02 18:01:17.719
118619,2799,511,2019-08-15 09:43:28.407,2019-08-15 09:43:28.407
118649,2799,19,2019-08-15 09:43:28.455,2019-08-15 09:43:28.455
118679,2799,661,2019-08-15 09:43:28.503,2019-08-15 09:43:28.503
118709,2799,463,2019-08-15 09:43:28.551,2019-08-15 09:43:28.551
118739,2799,322,2019-08-15 09:43:28.598,2019-08-15 09:43:28.598
118769,2799,388,2019-08-15 09:43:28.646,2019-08-15 09:43:28.646
118805,1531,382,2019-08-16 13:16:08.729,2019-08-16 13:16:08.729
118835,1531,35,2019-08-16 13:16:08.781,2019-08-16 13:16:08.781
118865,1531,304,2019-08-16 13:16:08.832,2019-08-16 13:16:08.832
118895,1531,475,2019-08-16 13:16:08.884,2019-08-16 13:16:08.884
118925,1531,256,2019-08-16 13:16:08.937,2019-08-16 13:16:08.937
118958,49,99,2019-08-19 17:29:39.915,2019-08-19 17:29:39.915
118988,49,163,2019-08-19 17:29:39.965,2019-08-19 17:29:39.965
119349,3685,117,2019-08-21 11:55:22.683,2019-08-21 11:55:22.683
120543,3750,69,2019-09-03 12:47:36.772,2019-09-03 12:47:36.772
120742,3425,520,2019-09-11 11:31:11.976,2019-09-11 11:31:11.976
120772,3425,683,2019-09-11 11:31:12.025,2019-09-11 11:31:12.025
120802,3425,673,2019-09-11 11:31:12.074,2019-09-11 11:31:12.074
120832,3425,694,2019-09-11 11:31:12.122,2019-09-11 11:31:12.122
120862,3760,292,2019-09-11 13:06:52.038,2019-09-11 13:06:52.038
123185,2793,673,2019-09-20 16:21:06.489,2019-09-20 16:21:06.489
123234,3827,694,2019-09-20 18:53:01.401,2019-09-20 18:53:01.401
123265,2790,673,2019-09-23 14:32:43.469,2019-09-23 14:32:43.469
124517,1363,310,2019-09-25 14:45:28.325,2019-09-25 14:45:28.325
125425,3636,550,2019-10-01 09:26:53.956,2019-10-01 09:26:53.956
125577,1132,418,2019-10-01 09:29:09.916,2019-10-01 09:29:09.916
125649,1081,358,2019-10-01 09:29:55.386,2019-10-01 09:29:55.386
125703,896,418,2019-10-01 09:30:59.867,2019-10-01 09:30:59.867
125758,566,550,2019-10-01 09:31:32.297,2019-10-01 09:31:32.297
126703,2622,613,2019-10-14 17:24:01.706,2019-10-14 17:24:01.706
127190,4030,697,2019-10-17 12:30:26.912,2019-10-17 12:30:26.912
127634,2467,502,2019-10-23 16:46:32.424,2019-10-23 16:46:32.424
127664,2467,83,2019-10-23 16:46:32.475,2019-10-23 16:46:32.475
127694,2467,604,2019-10-23 16:46:32.527,2019-10-23 16:46:32.527
127724,2467,340,2019-10-23 16:46:32.579,2019-10-23 16:46:32.579
127754,2467,388,2019-10-23 16:46:32.631,2019-10-23 16:46:32.631
128826,572,514,2019-11-14 15:33:11.066,2019-11-14 15:33:11.066
129656,3479,289,2019-11-18 18:12:37.433,2019-11-18 18:12:37.433
129686,3479,227,2019-11-18 18:12:37.484,2019-11-18 18:12:37.484
129716,3479,661,2019-11-18 18:12:37.535,2019-11-18 18:12:37.535
129746,3479,712,2019-11-18 18:12:37.587,2019-11-18 18:12:37.587
129776,3479,358,2019-11-18 18:12:37.638,2019-11-18 18:12:37.638
130159,3682,695,2019-11-20 13:08:38.658,2019-11-20 13:08:38.658
130848,3671,382,2019-11-22 09:58:19.85,2019-11-22 09:58:19.85
130878,3671,598,2019-11-22 09:58:19.902,2019-11-22 09:58:19.902
130908,3671,709,2019-11-22 09:58:19.953,2019-11-22 09:58:19.953
130938,4122,682,2019-11-25 18:52:11.497,2019-11-25 18:52:11.497
132307,887,286,2019-12-06 16:04:38.685,2019-12-06 16:04:38.685
132337,887,7,2019-12-06 16:04:38.739,2019-12-06 16:04:38.739
132367,887,304,2019-12-06 16:04:38.793,2019-12-06 16:04:38.793
132397,887,178,2019-12-06 16:04:38.845,2019-12-06 16:04:38.845
132427,3586,268,2019-12-06 16:05:02.551,2019-12-06 16:05:02.551
132686,227,586,2019-12-09 15:07:33.958,2019-12-09 15:07:33.958
132744,564,562,2019-12-09 15:08:21.844,2019-12-09 15:08:21.844
132881,4162,661,2019-12-12 19:28:33.011,2019-12-12 19:28:33.011
132911,2758,679,2019-12-16 11:17:34.714,2019-12-16 11:17:34.714
132941,3670,679,2019-12-16 11:23:52.766,2019-12-16 11:23:52.766
133730,4213,714,2019-12-30 06:38:29.43,2019-12-30 06:38:29.43
134533,1360,283,2020-01-15 11:04:12.415,2020-01-15 11:04:12.415
134563,1360,7,2020-01-15 11:04:12.464,2020-01-15 11:04:12.464
134593,1360,607,2020-01-15 11:04:12.513,2020-01-15 11:04:12.513
134623,1360,49,2020-01-15 11:04:12.563,2020-01-15 11:04:12.563
134653,1360,695,2020-01-15 11:04:12.613,2020-01-15 11:04:12.613
135825,4281,712,2020-01-16 14:39:26.908,2020-01-16 14:39:26.908
135855,4311,712,2020-01-16 14:39:27.189,2020-01-16 14:39:27.189
137999,3441,289,2020-01-30 11:10:16.993,2020-01-30 11:10:16.993
138029,3441,196,2020-01-30 11:10:17.042,2020-01-30 11:10:17.042
138059,3441,692,2020-01-30 11:10:17.093,2020-01-30 11:10:17.093
138089,3441,547,2020-01-30 11:10:17.144,2020-01-30 11:10:17.144
138119,3441,130,2020-01-30 11:10:17.194,2020-01-30 11:10:17.194
138734,4045,292,2020-02-03 11:50:49.639,2020-02-03 11:50:49.639
138764,4045,598,2020-02-03 11:50:49.689,2020-02-03 11:50:49.689
138794,4045,113,2020-02-03 11:50:49.74,2020-02-03 11:50:49.74
138824,4045,17,2020-02-03 11:50:49.793,2020-02-03 11:50:49.793
138854,4354,720,2020-02-03 15:21:29.01,2020-02-03 15:21:29.01
140095,2470,508,2020-02-12 11:38:05.092,2020-02-12 11:38:05.092
140125,2470,24,2020-02-12 11:38:05.143,2020-02-12 11:38:05.143
140155,2470,613,2020-02-12 11:38:05.192,2020-02-12 11:38:05.192
140185,2470,217,2020-02-12 11:38:05.241,2020-02-12 11:38:05.241
140215,2470,532,2020-02-12 11:38:05.296,2020-02-12 11:38:05.296
140398,1528,406,2020-02-13 13:20:13.737,2020-02-13 13:20:13.737
140600,2344,517,2020-02-17 13:20:18.039,2020-02-17 13:20:18.039
140630,2344,35,2020-02-17 13:20:18.16,2020-02-17 13:20:18.16
140660,2344,682,2020-02-17 13:20:18.24,2020-02-17 13:20:18.24
140690,2344,133,2020-02-17 13:20:18.341,2020-02-17 13:20:18.341
141130,39,292,2020-02-18 12:19:11.181,2020-02-18 12:19:11.181
141160,39,370,2020-02-18 12:19:11.287,2020-02-18 12:19:11.287
141190,39,445,2020-02-18 12:19:11.404,2020-02-18 12:19:11.404
141220,39,322,2020-02-18 12:19:11.512,2020-02-18 12:19:11.512
142175,941,46,2020-02-24 16:12:44.597,2020-02-24 16:12:44.597
142205,941,96,2020-02-24 16:12:44.646,2020-02-24 16:12:44.646
142235,941,13,2020-02-24 16:12:44.694,2020-02-24 16:12:44.694
142265,941,682,2020-02-24 16:12:44.743,2020-02-24 16:12:44.743
142295,941,475,2020-02-24 16:12:44.792,2020-02-24 16:12:44.792
142325,941,221,2020-02-24 16:12:44.841,2020-02-24 16:12:44.841
142355,941,61,2020-02-24 16:12:44.892,2020-02-24 16:12:44.892
142574,2473,523,2020-02-25 17:33:09.519,2020-02-25 17:33:09.519
142604,2473,9,2020-02-25 17:33:09.569,2020-02-25 17:33:09.569
142634,2473,208,2020-02-25 17:33:09.618,2020-02-25 17:33:09.618
142664,2473,532,2020-02-25 17:33:09.667,2020-02-25 17:33:09.667
142694,2473,310,2020-02-25 17:33:09.717,2020-02-25 17:33:09.717
144930,3754,69,2020-03-11 13:31:14.326,2020-03-11 13:31:14.326
145328,4401,705,2020-03-11 15:27:30.498,2020-03-11 15:27:30.498
145752,995,83,2020-03-12 17:53:11.598,2020-03-12 17:53:11.598
145782,995,242,2020-03-12 17:53:11.65,2020-03-12 17:53:11.65
145812,995,80,2020-03-12 17:53:11.703,2020-03-12 17:53:11.703
150645,3426,274,2020-04-01 10:12:49.016,2020-04-01 10:12:49.016
150675,3426,406,2020-04-01 10:12:49.069,2020-04-01 10:12:49.069
150705,3426,69,2020-04-01 10:12:49.122,2020-04-01 10:12:49.122
150735,3426,708,2020-04-01 10:12:49.186,2020-04-01 10:12:49.186
150765,3426,685,2020-04-01 10:12:49.241,2020-04-01 10:12:49.241
150795,4521,376,2020-04-01 11:58:00.313,2020-04-01 11:58:00.313
150983,3988,466,2020-04-02 14:38:47.465,2020-04-02 14:38:47.465
151013,3942,466,2020-04-02 14:46:41.092,2020-04-02 14:46:41.092
151209,1720,466,2020-04-02 15:52:56.571,2020-04-02 15:52:56.571
151247,3904,454,2020-04-03 11:45:09.364,2020-04-03 11:45:09.364
151283,3871,454,2020-04-03 12:41:31.321,2020-04-03 12:41:31.321
151317,3283,454,2020-04-05 17:26:34.046,2020-04-05 17:26:34.046
151359,3271,454,2020-04-05 17:54:09.39,2020-04-05 17:54:09.39
151398,3281,454,2020-04-06 14:33:10.741,2020-04-06 14:33:10.741
151436,1798,454,2020-04-06 14:43:16.715,2020-04-06 14:43:16.715
151468,3899,454,2020-04-06 16:10:34.281,2020-04-06 16:10:34.281
151500,1795,466,2020-04-07 11:39:59.001,2020-04-07 11:39:59.001
151538,1690,466,2020-04-07 11:55:52.814,2020-04-07 11:55:52.814
151576,3391,460,2020-04-07 12:39:03.609,2020-04-07 12:39:03.609
151767,4545,709,2020-04-08 18:04:31.521,2020-04-08 18:04:31.521
152448,4579,460,2020-04-22 11:08:51.379,2020-04-22 11:08:51.379
153449,4596,673,2020-04-28 10:20:06.676,2020-04-28 10:20:06.676
153479,4616,673,2020-04-28 12:04:02.074,2020-04-28 12:04:02.074
153514,4013,454,2020-04-28 15:07:06.962,2020-04-28 15:07:06.962
154633,4621,35,2020-05-01 10:02:01.384,2020-05-01 10:02:01.384
156518,4648,673,2020-05-14 12:10:59.862,2020-05-14 12:10:59.862
156553,3149,679,2020-05-15 12:09:46.351,2020-05-15 12:09:46.351
156584,3787,673,2020-05-15 12:33:21.416,2020-05-15 12:33:21.416
156614,443,340,2020-05-18 09:27:44.024,2020-05-18 09:27:44.024
325,139,11,2016-01-26 01:09:32,2016-01-26 01:09:32
1672,248,46,2016-07-06 14:59:22,2016-07-06 14:59:22
8225,425,99,2016-10-17 13:53:19,2016-10-17 13:53:19
12827,611,113,2017-01-24 11:47:49,2017-01-24 11:47:49
22430,851,19,2017-07-12 14:27:27.33,2017-07-12 14:27:27.33
28037,724,217,2017-09-06 09:37:08.007,2017-09-06 09:37:08.007
31282,1108,11,2017-10-20 10:38:02.817,2017-10-20 10:38:02.817
31372,1108,123,2017-10-20 10:38:02.868,2017-10-20 10:38:02.868
31462,1108,262,2017-10-20 10:38:02.912,2017-10-20 10:38:02.912
36274,1213,138,2017-12-08 10:26:48.414,2017-12-08 10:26:48.414
42796,965,256,2018-02-19 11:18:26.098,2018-02-19 11:18:26.098
42886,965,9,2018-02-19 11:18:26.136,2018-02-19 11:18:26.136
42976,965,280,2018-02-19 11:18:26.169,2018-02-19 11:18:26.169
44125,1210,248,2018-02-21 11:40:17.372,2018-02-21 11:40:17.372
51772,1486,418,2018-04-04 15:37:46.709,2018-04-04 15:37:46.709
56797,1567,478,2018-05-01 11:02:09.157,2018-05-01 11:02:09.157
57847,14,24,2018-05-04 14:47:46.766,2018-05-04 14:47:46.766
57937,14,289,2018-05-04 14:47:46.792,2018-05-04 14:47:46.792
61645,1525,211,2018-05-15 08:01:14.307,2018-05-15 08:01:14.307
64588,125,7,2018-06-11 10:53:22.253,2018-06-11 10:53:22.253
